cluster	Exp
EOG7JF0S3	205.755846
EOG7JF0S4	40.26728265
EOG7JF0S5	30.42708663
EOG7JF0S6	29.36222951
EOG7JF0S7	171.9697793
EOG7JF0S8	41.82497564
EOG7JF0SB	650.85478
EOG7JF0SC	84.78302899
EOG7JF0SD	153.9399467
EOG7JF0SF	17.55376726
EOG7JF0SG	61.46664829
EOG7JF0SH	115.7574139
EOG7JF0SJ	248.7396378
EOG7JF0SM	0.313306967
EOG7JF0SP	3.089887156
EOG7JF0SS	1.810523529
EOG7JF0ST	919.7957103
EOG7JHW0F	45.05124009
EOG7JHW0G	80.36525276
EOG7JHW0H	74.09340885
EOG7JHW0J	339.5625771
EOG7JHW0K	58.81103787
EOG7JHW0M	51.33808035
EOG7JHW0N	205.8574875
EOG7JHW0P	79.8666722
EOG7JHW0Q	0.58119193
EOG7JHW0R	2.082954666
EOG7JHW0T	37.08631559
EOG7JHW0W	142.3461084
EOG7JHW0X	61.24804717
EOG7JHW0Z	23.301809
EOG7JHW10	75.04903818
EOG7JHW11	181.9437029
EOG7JHW12	227.2253878
EOG7JHW13	4.433972838
EOG7JHW14	105.9032697
EOG7JHW15	157.2696311
EOG7JHW16	84.1424342
EOG7JHW17	28.84015188
EOG7JHW18	81.37672586
EOG7JHW19	139.1385328
EOG7JHW1B	9.257447257
EOG7JHW1C	104.0107684
EOG7JHW1D	13.75076503
EOG7JHW1F	13.56978676
EOG7JHW1G	251.538445
EOG7JHW1H	1.163058541
EOG7JHW1J	0.287986347
EOG7JHW1N	135.1523838
EOG7JHW1Q	19.80916228
EOG7JHW1R	1.38642445
EOG7JHW1S	11.37734932
EOG7JMR7G	4.033194388
EOG7JMR7H	18.44213659
EOG7JMR7J	28.17444285
EOG7JMR7K	18.61198507
EOG7JMR7M	61.83154261
EOG7JMR7N	168.4423979
EOG7JMR7P	79.92476109
EOG7JMR7Q	103.9223755
EOG7JMR7R	22.45241494
EOG7JMR7S	90.60793799
EOG7JMR7T	395.8149639
EOG7JMR7V	26.34274051
EOG7JMR7W	580.0025477
EOG7JMR7X	114.1236845
EOG7JMR7Z	116.9897271
EOG7JMR81	136.2884418
EOG7JMR82	41.67119596
EOG7JMR83	261.4560353
EOG7JMR84	2.240382928
EOG7JMR85	34.55186768
EOG7JMR86	18.17105532
EOG7JMR87	42.87392861
EOG7JMR88	28.40484597
EOG7JMR89	72.99262969
EOG7JMR8B	0.363482051
EOG7JMR8C	26.40561115
EOG7JMR8D	248.7498857
EOG7JMR8G	37.56630319
EOG7JMR8J	125.5700224
EOG7JMR8K	3059.090254
EOG7JMR8M	132.9047302
EOG7JMR8N	1.949503558
EOG7JMR8Q	17.41966605
EOG7JMR8S	0.6003782
EOG7JQMG9	100.1121956
EOG7JQMGB	25.06876586
EOG7JQMGC	2.350884037
EOG7JQMGD	55.56349551
EOG7JQMGF	10.72383096
EOG7JQMGG	131.5747996
EOG7JQMGH	25.39812233
EOG7JQMGJ	60.35510374
EOG7JQMGK	29.39229967
EOG7JQMGM	13.32381246
EOG7JQMGN	3.430648616
EOG7JQMGP	102.9558675
EOG7JQMGQ	43.30705772
EOG7JQMGR	55.05580356
EOG7JQMGS	12.88822049
EOG7JQMGT	10.40427278
EOG7JQMGV	244.3492429
EOG7JQMGW	101.927334
EOG7JQMGX	217.9621024
EOG7JQMGZ	60.57690774
EOG7JQMH0	128.0900202
EOG7JQMH1	286.6745486
EOG7JQMH2	43.79410334
EOG7JQMH3	124.2979565
EOG7JQMH4	83.02392331
EOG7JQMH5	2.026860628
EOG7JQMH6	330.4466214
EOG7JQMH7	5.339453001
EOG7JQMH8	42.68305699
EOG7JQMH9	313.2412269
EOG7JQMHB	3.083807437
EOG7JQMHC	368.8086085
EOG7JQMHD	0.590751233
EOG7JQMHF	172.3504089
EOG7JQMHK	0.431046433
EOG7JQMHM	3.082240583
EOG7JQMHN	1009.149343
EOG7JTGQ7	62.40852264
EOG7JTGQ8	114.9628318
EOG7JTGQ9	38.89168129
EOG7JTGQB	88.56243431
EOG7JTGQC	89.04007657
EOG7JTGQD	48.1638602
EOG7JTGQF	3.362942944
EOG7JTGQG	71.14764171
EOG7JTGQH	3.216981872
EOG7JTGQJ	13.45012267
EOG7JTGQK	14.44585866
EOG7JTGQM	69.07667146
EOG7JTGQN	0.661106082
EOG7JTGQP	150.441512
EOG7JTGQQ	32.39464372
EOG7JTGQR	36.65576763
EOG7JTGQS	0.733608567
EOG7JTGQT	38.91677523
EOG7JTGQV	2.165020542
EOG7JTGQW	1.473653431
EOG7JTGQX	23.78899753
EOG7JTGQZ	948.6356794
EOG7JTGR0	0.946431888
EOG7JTGR1	196.6978406
EOG7JTGR2	107.5891118
EOG7JTGR3	1.848208504
EOG7JTGR4	95.66600682
EOG7JTGR6	1.462469925
EOG7JTGR7	166.3970223
EOG7JTGR8	1465.072824
EOG7JTGR9	29.60906851
EOG7JTGRC	2.797123409
EOG7JTGRF	175.263961
EOG7JTGRH	0.921517114
EOG7JTGRX	41.45780417
EOG7JXBZ9	15.59938486
EOG7JXBZB	3.924315482
EOG7JXBZC	23.08960504
EOG7JXBZD	157.7164295
EOG7JXBZF	25.00643695
EOG7JXBZG	52.21041258
EOG7JXBZH	58.81695067
EOG7JXBZJ	92.41130076
EOG7JXBZK	169.3166164
EOG7JXBZM	52.88632723
EOG7JXBZN	19.97204285
EOG7JXBZP	294.1885177
EOG7JXBZQ	90.59856273
EOG7JXBZR	26.03638794
EOG7JXBZS	111.8719365
EOG7JXBZT	27.26311709
EOG7JXBZV	0.766763169
EOG7JXBZW	109.2678929
EOG7JXBZX	18.69098985
EOG7JXC00	73.06532831
EOG7JXC01	363.7500595
EOG7JXC02	3.290070486
EOG7JXC03	82.23446369
EOG7JXC04	159.7749338
EOG7JXC05	155.2536908
EOG7JXC06	220.744698
EOG7JXC07	19.69925095
EOG7JXC08	199.0533879
EOG7JXC09	209.4359764
EOG7JXC0B	986.4294197
EOG7JXC0C	66.7907194
EOG7JXC0D	75.03290634
EOG7JXC0H	41.91127172
EOG7JXC0W	5.031990959
EOG7K1765	120.8522925
EOG7K1766	77.71370809
EOG7K1767	110.5232152
EOG7K1768	5.733024426
EOG7K1769	69.7248777
EOG7K176B	1142.424135
EOG7K176C	37.1064898
EOG7K176D	482.0757768
EOG7K176F	80.12899695
EOG7K176G	68.5632266
EOG7K176H	3.4690573
EOG7K176K	65.00252154
EOG7K176N	682.8897523
EOG7K176P	47.27812794
EOG7K176Q	88.61066541
EOG7K176R	186.8618698
EOG7K176S	102.6425023
EOG7K176T	65.54945399
EOG7K176V	20.63360469
EOG7K176W	83.87868628
EOG7K176X	4.830376912
EOG7K176Z	216.2551455
EOG7K1770	0.105215925
EOG7K1771	27.73450126
EOG7K1772	69.15087097
EOG7K1773	144.4762861
EOG7K1776	29.92893878
EOG7K1778	227.2754867
EOG7K177B	1.845630452
EOG7K177D	2.606231056
EOG7K177G	0.3307323
EOG7K177N	3.249875853
EOG7K43F0	37.07749149
EOG7K43F1	67.52555807
EOG7K43F2	71.77756149
EOG7K43F3	90.52374634
EOG7K43F5	17.287828
EOG7K43F6	1.833962087
EOG7K43F7	277.5563274
EOG7K43F8	47.98563669
EOG7K43F9	48.28540704
EOG7K43FB	27.74163345
EOG7K43FC	0.789196407
EOG7K43FD	229.9116337
EOG7K43FF	54.1795883
EOG7K43FG	9.479779213
EOG7K43FH	23.35860599
EOG7K43FJ	105.1424519
EOG7K43FK	0.30054765
EOG7K43FM	0.304839488
EOG7K43FN	32.97954919
EOG7K43FP	107.3496944
EOG7K43FQ	0.475192275
EOG7K43FR	1.999050724
EOG7K43FS	62.60678437
EOG7K43FT	153.4784685
EOG7K43FV	79.45485574
EOG7K43FW	114.8709423
EOG7K43FX	57.39486806
EOG7K43FZ	219.0504347
EOG7K43G0	207.7420647
EOG7K43G3	168.6502135
EOG7K43G4	488.1656342
EOG7K43G5	58.35417915
EOG7K43G8	1136.96028
EOG7K6ZP2	157.5686535
EOG7K6ZP3	95.18925759
EOG7K6ZP4	22.60881662
EOG7K6ZP5	90.41388941
EOG7K6ZP6	96.29313209
EOG7K6ZP7	3.083032913
EOG7K6ZP8	124.6206981
EOG7K6ZP9	21.74334786
EOG7K6ZPB	78.79737436
EOG7K6ZPC	156.7762218
EOG7K6ZPD	23.00113856
EOG7K6ZPF	101.5088583
EOG7K6ZPG	9.672593891
EOG7K6ZPH	24.25847597
EOG7K6ZPJ	0.210351385
EOG7K6ZPK	33.93677844
EOG7K6ZPN	245.9524583
EOG7K6ZPP	215.3815135
EOG7K6ZPR	47.61277691
EOG7K6ZPS	330.9888724
EOG7K6ZPT	26.19417827
EOG7K6ZPV	175.9774135
EOG7K6ZPW	86.94960612
EOG7K6ZPX	321.4347172
EOG7K6ZPZ	39.54422616
EOG7K6ZQ0	2.923411434
EOG7K6ZQ2	263.7395586
EOG7K6ZQ3	69.11111572
EOG7K6ZQ4	232.1684399
EOG7K6ZQ7	7.474430473
EOG7K9TWZ	19.0303074
EOG7K9TX0	64.37211419
EOG7K9TX1	23.77414865
EOG7K9TX2	47.46666927
EOG7K9TX3	34.02288672
EOG7K9TX4	346.298256
EOG7K9TX5	37.10874355
EOG7K9TX6	1.51335206
EOG7K9TX7	0.633684641
EOG7K9TX8	81.35074302
EOG7K9TX9	38.91024289
EOG7K9TXB	23.92583052
EOG7K9TXC	200.9195823
EOG7K9TXD	235.0157662
EOG7K9TXF	54.54555897
EOG7K9TXG	138.2710004
EOG7K9TXH	2.834387963
EOG7K9TXJ	309.105738
EOG7K9TXK	52.51558764
EOG7K9TXM	94.40021212
EOG7K9TXN	59.12150793
EOG7K9TXP	0.891180561
EOG7K9TXQ	5.251862713
EOG7K9TXS	93.41662271
EOG7K9TXV	5.544268427
EOG7K9TXW	0.662686171
EOG7K9TXX	281.5813889
EOG7K9TXZ	204.2742116
EOG7K9TZ0	7.404129849
EOG7K9TZ1	2.24485475
EOG7K9TZ2	226.5267879
EOG7K9TZ4	0.71132985
EOG7K9TZ6	115.0545499
EOG7K9TZ7	0.1538554
EOG7K9TZB	23.68587409
EOG7K9TZC	2.920073461
EOG7KDQ4T	4.937002553
EOG7KDQ4V	79.29506221
EOG7KDQ4W	14.31942524
EOG7KDQ4X	32.22106847
EOG7KDQ4Z	46.8912766
EOG7KDQ50	114.4848173
EOG7KDQ51	67.03651822
EOG7KDQ52	66.01065232
EOG7KDQ53	200.9374981
EOG7KDQ54	89.33025506
EOG7KDQ55	61.20821506
EOG7KDQ56	96.68553521
EOG7KDQ57	82.35324661
EOG7KDQ58	48.00070167
EOG7KDQ59	108.1626353
EOG7KDQ5B	0.537187339
EOG7KDQ5C	37.1345261
EOG7KDQ5D	53.64882286
EOG7KDQ5F	20.64290741
EOG7KDQ5G	1.376949848
EOG7KDQ5J	277.3370051
EOG7KDQ5K	31.60509774
EOG7KDQ5M	152.7548095
EOG7KDQ5N	72.4159601
EOG7KDQ5Q	172.7486001
EOG7KDQ5R	0.486968193
EOG7KDQ5S	1338.106134
EOG7KDQ5T	4.79533605
EOG7KDQ5V	3.431199282
EOG7KDQ5Z	267.5865816
EOG7KDQ60	42.38270284
EOG7KDQ62	5.3857252
EOG7KDQ63	353.5564044
EOG7KDQ64	0.30411207
EOG7KHKCS	15.28958927
EOG7KHKCT	153.2209167
EOG7KHKCW	189.5347993
EOG7KHKCX	77.08664093
EOG7KHKCZ	0.837969219
EOG7KHKD0	166.1651126
EOG7KHKD1	73.74417908
EOG7KHKD2	303.1913738
EOG7KHKD3	53.06291286
EOG7KHKD4	176.0186793
EOG7KHKD5	597.4148597
EOG7KHKD6	193.9526317
EOG7KHKD7	127.7771379
EOG7KHKD8	7.045360818
EOG7KHKD9	77.85643984
EOG7KHKDC	0.263325808
EOG7KHKDD	189.4453049
EOG7KHKDF	103.5433874
EOG7KHKDG	438.9238238
EOG7KHKDH	38.80398855
EOG7KHKDJ	165.8096212
EOG7KHKDK	374.8320027
EOG7KHKDM	2.096447625
EOG7KHKDN	22.5171653
EOG7KHKDP	529.5866127
EOG7KHKDQ	500.4649879
EOG7KHKDR	200.0999295
EOG7KHKDT	6.5538689
EOG7KHKDV	783.5846941
EOG7KHKDW	0.23776875
EOG7KHKDX	1.227341932
EOG7KHKDZ	42.9197209
EOG7KHKF2	2.9555766
EOG7KMFMS	706.4269527
EOG7KMFMT	4.845474329
EOG7KMFMV	193.8573045
EOG7KMFMW	47.25979212
EOG7KMFMX	162.14639
EOG7KMFMZ	123.2594381
EOG7KMFN0	26.15784416
EOG7KMFN1	22.50071602
EOG7KMFN2	73.39950947
EOG7KMFN3	405.5463167
EOG7KMFN4	50.03881767
EOG7KMFN5	24.21178681
EOG7KMFN6	238.8514226
EOG7KMFN7	13.85083634
EOG7KMFN8	3.03355954
EOG7KMFN9	82.92811504
EOG7KMFNB	6373.052067
EOG7KMFNC	95.36802594
EOG7KMFND	157.4306141
EOG7KMFNF	47.11745296
EOG7KMFNG	22.41434328
EOG7KMFNH	73.77513737
EOG7KMFNJ	121.5342611
EOG7KMFNK	38.14608291
EOG7KMFNM	3.230385808
EOG7KMFNN	65.88195171
EOG7KMFNP	12.29806172
EOG7KMFNQ	127.5597648
EOG7KMFNS	4.683862865
EOG7KMFNT	248.8875791
EOG7KMFNV	16.01379776
EOG7KMFNW	307.0058389
EOG7KMFNX	96.28378137
EOG7KMFNZ	12.39363898
EOG7KMFP0	577.0359158
EOG7KMFP1	3.992721617
EOG7KMFP4	2.707950941
EOG7KQ9VN	8.906905367
EOG7KQ9VP	55.59680876
EOG7KQ9VQ	74.17524968
EOG7KQ9VR	8.734512097
EOG7KQ9VS	259.2161441
EOG7KQ9VT	310.6206026
EOG7KQ9VV	74.98678231
EOG7KQ9VW	95.28280093
EOG7KQ9VX	40.79507717
EOG7KQ9VZ	58.72294214
EOG7KQ9W0	40.02829401
EOG7KQ9W1	109.6530213
EOG7KQ9W2	137.1840012
EOG7KQ9W3	32.94115194
EOG7KQ9W4	240.1232045
EOG7KQ9W6	13.42986509
EOG7KQ9W7	53.83194718
EOG7KQ9W8	12.85631054
EOG7KQ9W9	13.88266531
EOG7KQ9WB	37.79184685
EOG7KQ9WC	118.2415797
EOG7KQ9WD	1.958388385
EOG7KQ9WF	268.2399964
EOG7KQ9WH	54.37966191
EOG7KQ9WJ	42.74522312
EOG7KQ9WK	0.25474315
EOG7KQ9WM	114.6034517
EOG7KQ9WN	539.8610988
EOG7KQ9WP	464.9915161
EOG7KQ9WQ	1.834723647
EOG7KQ9WR	16.92238867
EOG7KQ9WS	0.52319395
EOG7KQ9WV	226.6823559
EOG7KQ9WW	16.49384022
EOG7KT63K	6.466832107
EOG7KT63M	38.04832808
EOG7KT63N	43.11029387
EOG7KT63P	45.40353105
EOG7KT63Q	4.526258941
EOG7KT63R	12.70232536
EOG7KT63S	55.4813087
EOG7KT63T	34.35963829
EOG7KT63V	92.0835239
EOG7KT63W	29.44114798
EOG7KT63X	198.1723886
EOG7KT63Z	44.96593233
EOG7KT640	102.9874512
EOG7KT641	7.8618499
EOG7KT642	18.68639374
EOG7KT643	64.53864699
EOG7KT644	12.66657764
EOG7KT645	1.497275335
EOG7KT646	340.8271002
EOG7KT647	59.59453122
EOG7KT648	0.7254755
EOG7KT649	42.51926251
EOG7KT64B	24.43955031
EOG7KT64C	5.564038168
EOG7KT64F	40.61154445
EOG7KT64G	41.25444021
EOG7KT64J	297.3364875
EOG7KT64N	1077.212779
EOG7KT64P	443.6673248
EOG7KT64Q	59.95876642
EOG7KX2BK	829.8851352
EOG7KX2BM	280.8472618
EOG7KX2BN	8.173514223
EOG7KX2BP	60.81648846
EOG7KX2BQ	37.33498698
EOG7KX2BR	57.49543261
EOG7KX2BS	37.08572392
EOG7KX2BT	469.9158079
EOG7KX2BV	26.46429998
EOG7KX2BW	175.7807351
EOG7KX2BX	834.9434978
EOG7KX2BZ	144.8192743
EOG7KX2C0	119.6845221
EOG7KX2C1	405.6477556
EOG7KX2C2	2.158131768
EOG7KX2C3	1.539204041
EOG7KX2C4	144.1374043
EOG7KX2C5	2.187801733
EOG7KX2C6	0.664993418
EOG7KX2C8	2.009753333
EOG7KX2C9	7.51266409
EOG7KX2CB	21.96251626
EOG7KX2CC	21.0217435
EOG7KX2CD	168.8157382
EOG7KX2CG	102.6281181
EOG7KX2CH	211.8822408
EOG7KX2CJ	12.18628524
EOG7KX2CK	125.32723
EOG7KX2CM	3.51376962
EOG7KX2CN	641.6213234
EOG7KX2CP	75.00212212
EOG7KX2CQ	483.0619613
EOG7KX2CR	405.6596077
EOG7KX2CS	0.6828165
EOG7KX2CT	49.86638475
EOG7KX2CV	3.360064229
EOG7KX2CW	154.2750717
EOG7KX2CX	1646.321617
EOG7M0XKG	46.51643597
EOG7M0XKH	1.140931746
EOG7M0XKK	10.81602817
EOG7M0XKM	1.76854586
EOG7M0XKN	200.060893
EOG7M0XKP	12.96820894
EOG7M0XKQ	18.2638506
EOG7M0XKR	117.0729542
EOG7M0XKS	121.8988857
EOG7M0XKT	219.4733434
EOG7M0XKV	74.42936763
EOG7M0XKW	6.422186205
EOG7M0XKX	271.193292
EOG7M0XKZ	10.82173445
EOG7M0XM0	49.90601317
EOG7M0XM1	105.1574369
EOG7M0XM2	100.5269118
EOG7M0XM3	2.329544019
EOG7M0XM4	149.6352589
EOG7M0XM5	11.99863894
EOG7M0XM6	59.28240987
EOG7M0XM7	91.8606673
EOG7M0XM8	35.59271059
EOG7M0XM9	187.9110796
EOG7M0XMB	1.908635249
EOG7M0XMC	128.0226247
EOG7M0XMD	376.0299914
EOG7M0XMF	210.1379821
EOG7M0XMG	5.592234293
EOG7M0XMH	3.662160287
EOG7M0XMJ	0.664120711
EOG7M0XMM	254.0410951
EOG7M0XMN	567.2519005
EOG7M0XMS	0.2052265
EOG7M3STB	49.14478699
EOG7M3STC	69.77726878
EOG7M3STD	8.460912853
EOG7M3STF	184.2086716
EOG7M3STG	2.681571644
EOG7M3STH	92.85534452
EOG7M3STJ	108.4979877
EOG7M3STK	44.04990989
EOG7M3STM	2.097303543
EOG7M3STN	67.05833514
EOG7M3STP	85.02509471
EOG7M3STQ	12.17391051
EOG7M3STR	103.0369953
EOG7M3STS	96.3041848
EOG7M3STT	66.41747927
EOG7M3STV	76.31369408
EOG7M3STW	3.389471041
EOG7M3STX	126.4376185
EOG7M3STZ	51.95502787
EOG7M3SV0	123.9144321
EOG7M3SV1	30.23331929
EOG7M3SV2	64.00749028
EOG7M3SV3	1.995744173
EOG7M3SV4	408.1012365
EOG7M3SV5	67.25706447
EOG7M3SV6	248.7079701
EOG7M3SV7	158.3665546
EOG7M3SV8	6.344164711
EOG7M3SV9	54.95461607
EOG7M3SVB	67.14930184
EOG7M3SVD	62.40656775
EOG7M3SVG	14.56416751
EOG7M3SVH	0.4641647
EOG7M3SVK	225.9462599
EOG7M3SVP	11.81149377
EOG7M6P2B	27.8036046
EOG7M6P2C	18.30948023
EOG7M6P2D	38.87786546
EOG7M6P2F	13.8330633
EOG7M6P2G	86.75211262
EOG7M6P2H	4.289159112
EOG7M6P2J	8.410293417
EOG7M6P2K	29.51495764
EOG7M6P2M	13.46773348
EOG7M6P2N	3.642778548
EOG7M6P2P	87.71909956
EOG7M6P2Q	20.964092
EOG7M6P2R	302.2011037
EOG7M6P2S	93.82150145
EOG7M6P2T	2.706426438
EOG7M6P2V	54.31886687
EOG7M6P2W	417.3260411
EOG7M6P2X	103.7699619
EOG7M6P2Z	30.34861958
EOG7M6P30	0.217049173
EOG7M6P31	214.6168858
EOG7M6P32	1063.55269
EOG7M6P33	38.96116032
EOG7M6P34	83.80196726
EOG7M6P35	7.175786909
EOG7M6P36	5.720083619
EOG7M6P37	35.04147812
EOG7M6P38	3.05610965
EOG7M6P3B	56.90975585
EOG7M6P3D	239.9512157
EOG7M6P3F	1407.16272
EOG7M6P3G	1508.937634
EOG7M6P3H	27.80640035
EOG7M6P3K	0.425931411
EOG7M6P3M	272.4990969
EOG7M6P3N	2.010574072
EOG7M6P3Q	0.403466117
EOG7M6P3X	17.47785435
EOG7M9J98	86.97661708
EOG7M9J99	29.26163538
EOG7M9J9B	8.326301044
EOG7M9J9C	93.92932465
EOG7M9J9D	51.35684261
EOG7M9J9F	1.659777898
EOG7M9J9G	9.954575968
EOG7M9J9H	160.8837832
EOG7M9J9J	45.13682805
EOG7M9J9K	107.1816916
EOG7M9J9M	47.05424311
EOG7M9J9N	64.34645083
EOG7M9J9P	79.93592349
EOG7M9J9Q	0.4374913
EOG7M9J9R	17.40938128
EOG7M9J9S	2.25189705
EOG7M9J9T	105.2593868
EOG7M9J9V	28.96431198
EOG7M9J9W	14.94910912
EOG7M9J9X	158.8490332
EOG7M9J9Z	2.934736602
EOG7M9JB0	55.02511834
EOG7M9JB1	60.26775377
EOG7M9JB2	3.183031844
EOG7M9JB3	400.5649385
EOG7M9JB4	347.3333832
EOG7M9JB6	72.80270866
EOG7M9JB7	491.5339328
EOG7M9JB8	115.5320336
EOG7M9JB9	1768.049955
EOG7M9JBB	291.160655
EOG7M9JBD	430.8751247
EOG7M9JBF	1241.23323
EOG7M9JBG	105.3189031
EOG7MDDJ4	11.94431185
EOG7MDDJ5	24.76331787
EOG7MDDJ6	57.56224984
EOG7MDDJ7	174.6730438
EOG7MDDJ8	39.69372336
EOG7MDDJ9	123.2742571
EOG7MDDJB	104.0889444
EOG7MDDJC	5.513952568
EOG7MDDJD	15.479283
EOG7MDDJF	18.40443825
EOG7MDDJG	451.3136468
EOG7MDDJH	132.3777983
EOG7MDDJJ	91.38620077
EOG7MDDJK	183.3604391
EOG7MDDJM	3.375898476
EOG7MDDJN	3.291112307
EOG7MDDJP	1.497754764
EOG7MDDJQ	25.09614194
EOG7MDDJR	108.9456786
EOG7MDDJS	1.82323562
EOG7MDDJT	63.84239356
EOG7MDDJV	18.00823546
EOG7MDDJW	86.39316844
EOG7MDDJX	86.48161234
EOG7MDDK0	218.2609051
EOG7MDDK1	13.13071412
EOG7MDDK2	54.35112808
EOG7MDDK3	18.49530958
EOG7MDDK4	223.1896601
EOG7MDDK7	209.6434805
EOG7MDDK8	222.3530617
EOG7MDDK9	41.2452907
EOG7MDDKB	77.61955187
EOG7MDDKD	0.761926825
EOG7MH8S3	26.06612426
EOG7MH8S4	21.61234781
EOG7MH8S5	14.59794864
EOG7MH8S6	24.65776564
EOG7MH8S7	76.7189991
EOG7MH8S8	5.647307902
EOG7MH8S9	1.926096142
EOG7MH8SB	90.52223447
EOG7MH8SC	108.9668881
EOG7MH8SD	451.3006349
EOG7MH8SF	182.1109596
EOG7MH8SG	86.85396493
EOG7MH8SH	346.6217674
EOG7MH8SJ	10.7948908
EOG7MH8SK	19.88803799
EOG7MH8SM	106.8171258
EOG7MH8SN	15.37998851
EOG7MH8SP	40.59058761
EOG7MH8SQ	52.08801702
EOG7MH8SR	53.91651391
EOG7MH8ST	71.83992334
EOG7MH8SV	95.34904097
EOG7MH8SW	17.66843581
EOG7MH8SZ	16.03569595
EOG7MH8T0	139.9424004
EOG7MH8T2	30.13488128
EOG7MH8T4	151.4756902
EOG7MH8T5	180.0003296
EOG7MH8T6	62.45459217
EOG7MH8T8	7.833341283
EOG7MH8T9	5.811167519
EOG7MH8TB	6074.341548
EOG7MH8TC	465.7832157
EOG7MM513	4.267287557
EOG7MM514	51.87211254
EOG7MM515	134.3644845
EOG7MM516	45.63000995
EOG7MM517	132.5296588
EOG7MM518	48.70967212
EOG7MM519	14.82133786
EOG7MM51B	33.51442526
EOG7MM51C	72.98757899
EOG7MM51D	6.940283966
EOG7MM51F	97.31676926
EOG7MM51G	30.91035347
EOG7MM51H	184.2554347
EOG7MM51K	370.5654598
EOG7MM51N	42.5685372
EOG7MM51P	38.0486976
EOG7MM51Q	148.8245406
EOG7MM51R	96.39936034
EOG7MM51S	70.18599492
EOG7MM51T	1.154501102
EOG7MM51V	97.43965231
EOG7MM51W	237.497701
EOG7MM51X	1312.409009
EOG7MM51Z	1322.472155
EOG7MM520	3.17154877
EOG7MM521	126.4351474
EOG7MM522	739.7573383
EOG7MM523	135.1203592
EOG7MM524	6.125088075
EOG7MM525	188.121828
EOG7MM526	114.7817459
EOG7MM528	7.62712695
EOG7MM52C	1.983189843
EOG7MM52D	150.4411187
EOG7MM52F	287.5360337
EOG7MQ17X	36.48956542
EOG7MQ17Z	41.47795236
EOG7MQ180	27.63379912
EOG7MQ181	419.4554421
EOG7MQ182	64.35899154
EOG7MQ183	111.0324108
EOG7MQ184	71.01591196
EOG7MQ185	17.81523931
EOG7MQ186	325.416913
EOG7MQ187	390.1034519
EOG7MQ188	101.1245291
EOG7MQ189	34.9268152
EOG7MQ18B	82.96324254
EOG7MQ18C	0.619080667
EOG7MQ18F	762.7220117
EOG7MQ18G	0.296129017
EOG7MQ18H	2.220760821
EOG7MQ18J	139.2659744
EOG7MQ18K	11.7882241
EOG7MQ18M	53.79047508
EOG7MQ18N	30.09922972
EOG7MQ18P	65.38884806
EOG7MQ18Q	120.18539
EOG7MQ18R	113.7184823
EOG7MQ18S	3.537661337
EOG7MQ18T	0.80391398
EOG7MQ18W	9.021261035
EOG7MQ18X	176.0718922
EOG7MQ18Z	0.40535207
EOG7MQ190	6.767609983
EOG7MQ191	6.151820317
EOG7MQ192	11.36638175
EOG7MQ194	1150.494626
EOG7MQ195	571.9694655
EOG7MQ197	70.11212598
EOG7MSWGZ	10.94607867
EOG7MSWH0	60.3758626
EOG7MSWH1	4.55519045
EOG7MSWH2	15.23288266
EOG7MSWH3	8.388557105
EOG7MSWH4	107.3341949
EOG7MSWH5	5.029960702
EOG7MSWH6	10.52234311
EOG7MSWH7	23.90358748
EOG7MSWH8	24.77914292
EOG7MSWH9	20.6094571
EOG7MSWHB	2.998826475
EOG7MSWHC	30.66040742
EOG7MSWHD	96.33620009
EOG7MSWHF	167.7289825
EOG7MSWHG	12.82775402
EOG7MSWHH	88.88455627
EOG7MSWHJ	42.26361839
EOG7MSWHK	37.32114052
EOG7MSWHM	1188.788545
EOG7MSWHN	61.81874778
EOG7MSWHP	7.217951686
EOG7MSWHQ	30.26120628
EOG7MSWHR	2.336228761
EOG7MSWHS	71.51241948
EOG7MSWHT	264.6750099
EOG7MSWHZ	408.4591701
EOG7MSWJ0	9.104668717
EOG7MSWJ1	1.076299569
EOG7MSWJ2	285.2308691
EOG7MSWJ3	0.895233443
EOG7MSWJ7	37.90029333
EOG7MSWJ8	0.3552037
EOG7MWRQW	32.59201609
EOG7MWRQX	2.801032928
EOG7MWRQZ	27.18824278
EOG7MWRR0	44.72342261
EOG7MWRR1	38.1288863
EOG7MWRR2	223.7746214
EOG7MWRR3	209.7872562
EOG7MWRR4	2.331844658
EOG7MWRR5	67.49749127
EOG7MWRR6	57.05515034
EOG7MWRR7	9.321618898
EOG7MWRR8	48.06000515
EOG7MWRR9	12.35574209
EOG7MWRRB	1.497032817
EOG7MWRRD	6.13108358
EOG7MWRRF	1.921696708
EOG7MWRRH	207.0177729
EOG7MWRRJ	68.14636957
EOG7MWRRK	408.362389
EOG7MWRRM	0.48759905
EOG7MWRRP	85.274582
EOG7MWRRQ	94.08612025
EOG7MWRRR	82.94495483
EOG7MWRRS	348.3447931
EOG7MWRRT	151.9702427
EOG7MWRRV	23.65982638
EOG7MWRRW	13.8474969
EOG7MWRRX	97.27918264
EOG7MWRRZ	105.2662265
EOG7MWRS0	44.86182053
EOG7MWRS1	3188.917085
EOG7MWRS2	1.2818456
EOG7MWRS3	1.0748464
EOG7MWRS4	42.41632853
EOG7MWRS5	4.845760758
EOG7MWRS6	20.994769
EOG7N0MZQ	20.54720087
EOG7N0MZR	56.37041665
EOG7N0MZS	183.4662331
EOG7N0MZT	55.74336354
