cluster	kTotal	kWithin	kOut	kDiff
EOG7MDDJ5	24.72746735	4.207054622	20.52041273	-16.31335811
EOG7MDDJ6	28.68056299	12.4379588	16.24260419	-3.804645393
EOG7MDDJ7	6.335455384	2.782633576	3.552821808	-0.770188232
EOG7MDDJ8	41.3732332	5.553274073	35.81995913	-30.26668506
EOG7MDDJ9	30.16799702	3.846647037	26.32134998	-22.47470295
EOG7MDDJB	53.50973568	24.41866151	29.09107417	-4.672412652
EOG7MDDJD	17.26719173	2.062388219	15.20480351	-13.14241529
EOG7MDDJF	14.44888566	3.527795979	10.92108968	-7.393293702
EOG7MDDJG	55.86562625	44.19785076	11.66777549	32.53007527
EOG7MDDJH	50.74034544	8.197458722	42.54288672	-34.34542799
EOG7MDDJJ	57.56765997	30.6469222	26.92073778	3.72618442
EOG7MDDJK	24.93353916	11.01197307	13.92156608	-2.90959301
EOG7MDDJR	28.93218525	7.870337505	21.06184774	-13.19151024
EOG7MDDJT	41.37350593	16.33213605	25.04136988	-8.709233836
EOG7MDDJV	20.75449999	6.286979179	14.46752081	-8.180541627
EOG7MDDJW	28.34999555	5.772873961	22.57712159	-16.80424763
EOG7MDDJX	28.90230954	6.566824565	22.33548498	-15.76866041
EOG7MDDK0	3.451622088	0.693843607	2.75777848	-2.063934873
EOG7MDDK2	19.84537121	3.745709576	16.09966163	-12.35395206
EOG7MDDK4	81.39471344	9.945263359	71.44945008	-61.50418672
EOG7MDDK7	26.27556073	6.517554804	19.75800593	-13.24045112
EOG7MDDK8	16.20552334	4.073142587	12.13238076	-8.059238169
EOG7MDDKB	28.92406956	4.681852327	24.24221724	-19.56036491
EOG7MH8S3	37.82136294	15.44424808	22.37711486	-6.932866771
EOG7MH8S4	12.32054457	7.245321988	5.075222583	2.170099405
EOG7MH8S5	30.0475585	8.454438744	21.59311975	-13.13868101
EOG7MH8S6	30.28921909	10.63535811	19.65386097	-9.018502862
EOG7MH8S7	26.76858303	7.410796851	19.35778618	-11.94698933
EOG7MH8SB	32.3979405	3.328012923	29.06992758	-25.74191465
EOG7MH8SC	21.0569659	10.66380716	10.39315874	0.270648415
EOG7MH8SD	13.06910378	2.369229315	10.69987447	-8.330645153
EOG7MH8SF	38.98951818	16.64850793	22.34101025	-5.692502321
EOG7MH8SG	18.145977	9.01876066	9.127216343	-0.108455683
EOG7MH8SH	51.96028758	18.16020085	33.80008672	-15.63988587
EOG7MH8SJ	9.680690966	2.260174653	7.420516313	-5.160341661
EOG7MH8SK	28.02514268	13.36448635	14.66065633	-1.296169987
EOG7MH8SM	22.80395351	16.37838949	6.425564023	9.952825465
EOG7MH8SP	37.63319458	22.41356527	15.21962931	7.193935957
EOG7MH8SQ	30.48240187	11.57600324	18.90639863	-7.330395392
EOG7MH8SR	42.21438753	18.16744125	24.04694628	-5.879505029
EOG7MH8ST	24.50101277	7.445198265	17.0558145	-9.610616237
EOG7MH8SV	49.59079595	11.20522627	38.38556969	-27.18034342
EOG7MH8SZ	58.56936352	31.07648821	27.49287531	3.583612905
EOG7MH8T0	17.25880392	4.282628143	12.97617578	-8.693547637
EOG7MH8T4	17.04832051	5.820997949	11.22732256	-5.406324608
EOG7MH8TB	64.94087574	9.70317227	55.23770347	-45.5345312
EOG7MM514	18.64902662	13.14094641	5.508080206	7.632866205
EOG7MM515	32.04989538	3.781661452	28.26823393	-24.48657248
EOG7MM516	16.25104831	2.822145495	13.42890282	-10.60675732
EOG7MM517	23.34914002	8.333877421	15.0152626	-6.681385181
EOG7MM518	61.9542242	47.4558414	14.4983828	32.9574586
EOG7MM519	24.20260244	11.32855113	12.87405132	-1.545500194
EOG7MM51B	88.39382351	19.20038244	69.19344107	-49.99305864
EOG7MM51C	33.42647116	5.837559734	27.58891142	-21.75135169
EOG7MM51D	90.68161981	65.96804977	24.71357004	41.25447973
EOG7MM51F	21.33622158	4.99419493	16.34202665	-11.34783172
EOG7MM51G	25.31268864	4.584929912	20.72775873	-16.14282882
EOG7MM51H	72.19363034	33.17972141	39.01390893	-5.834187513
EOG7MM51K	28.12954802	9.991284032	18.13826399	-8.146979955
EOG7MM51N	18.7639168	9.143355753	9.620561051	-0.477205298
EOG7MM51P	16.92336088	5.864611119	11.05874977	-5.194138646
EOG7MM51Q	12.94576896	4.052974874	8.892794082	-4.839819208
EOG7MM51R	23.99729422	7.563239139	16.43405508	-8.870815944
EOG7MM51S	30.37304127	6.309632916	24.06340835	-17.75377543
EOG7MM51V	29.94665505	7.069181852	22.8774732	-15.80829134
EOG7MM51W	32.31065288	12.14687058	20.1637823	-8.016911723
EOG7MM51X	42.61042047	14.55634612	28.05407435	-13.49772822
EOG7MM51Z	19.97436569	6.192810735	13.78155495	-7.588744218
EOG7MM521	37.29470864	16.50837468	20.78633395	-4.277959273
EOG7MM522	53.79026647	10.51472612	43.27554035	-32.76081424
EOG7MM523	37.89808472	7.171207677	30.72687704	-23.55566936
EOG7MM525	22.15866055	9.826129254	12.33253129	-2.506402041
EOG7MM526	41.17109076	7.500444958	33.67064581	-26.17020085
EOG7MM52D	69.28749052	19.45748139	49.83000913	-30.37252774
EOG7MM52F	31.03144824	6.589945374	24.44150286	-17.85155749
EOG7MQ17X	75.7029864	40.93735826	34.76562814	6.171730118
EOG7MQ17Z	58.58919089	37.65608724	20.93310365	16.72298359
EOG7MQ180	61.56635029	16.73098195	44.83536834	-28.10438639
EOG7MQ181	67.33743684	13.03330414	54.3041327	-41.27082857
EOG7MQ182	34.63653933	13.30613087	21.33040846	-8.024277593
EOG7MQ183	3.3880546	0.529354241	2.858700359	-2.329346118
EOG7MQ184	20.80758229	5.060250752	15.74733154	-10.68708078
EOG7MQ185	64.8285227	27.85290774	36.97561495	-9.122707209
EOG7MQ186	11.67101384	5.206263414	6.464750421	-1.258487006
EOG7MQ187	9.257869008	3.018003238	6.23986577	-3.221862532
EOG7MQ188	26.13334276	3.454431331	22.67891143	-19.2244801
EOG7MQ189	38.53759282	10.18797622	28.3496166	-18.16164038
EOG7MQ18B	75.03619195	15.23144706	59.80474489	-44.57329783
EOG7MQ18F	15.61646477	1.37035124	14.24611353	-12.87576229
EOG7MQ18J	46.04933248	11.9756197	34.07371277	-22.09809307
EOG7MQ18K	163.1674492	56.65297748	106.5144718	-49.86149428
EOG7MQ18M	5.678417807	0.77864454	4.899773266	-4.121128726
EOG7MQ18P	33.82593656	9.920745222	23.90519134	-13.98444611
EOG7MQ18Q	35.86943554	15.41664286	20.45279268	-5.036149827
EOG7MQ18R	22.25951266	10.28338647	11.97612619	-1.692739729
EOG7MQ18S	37.47125074	18.63520186	18.83604888	-0.200847023
EOG7MQ18X	61.37618563	29.55327692	31.82290871	-2.269631792
EOG7MQ190	52.00729067	20.58389234	31.42339833	-10.83950599
EOG7MQ194	22.42856232	6.296460143	16.13210218	-9.835642036
EOG7MQ195	72.81753629	12.65095052	60.16658577	-47.51563524
EOG7MSWGZ	33.67257668	8.663151997	25.00942468	-16.34627268
EOG7MSWH0	58.13674503	23.09840294	35.03834209	-11.93993915
EOG7MSWH2	14.84483474	6.615534706	8.229300033	-1.613765327
EOG7MSWH3	62.93510785	24.3727834	38.56232445	-14.18954105
EOG7MSWH4	46.84197992	17.0121453	29.82983462	-12.81768932
EOG7MSWH6	79.24672967	17.90711224	61.33961742	-43.43250518
EOG7MSWH8	51.63527165	20.72243423	30.91283743	-10.1904032
EOG7MSWH9	38.88964568	9.421823332	29.46782235	-20.04599902
EOG7MSWHC	73.73000302	25.77955025	47.95045277	-22.17090252
EOG7MSWHD	18.79475223	4.857705367	13.93704687	-9.0793415
EOG7MSWHF	55.9397911	13.89486024	42.04493086	-28.15007062
EOG7MSWHG	29.61817695	11.36319714	18.25497981	-6.891782662
EOG7MSWHH	45.25133408	10.27288504	34.97844905	-24.70556401
EOG7MSWHK	68.47595719	18.7726538	49.70330339	-30.93064959
EOG7MSWHM	19.1968316	6.922792879	12.27403872	-5.351245838
EOG7MSWHN	57.76873926	45.23381162	12.53492765	32.69888397
EOG7MSWHP	11.33756011	2.203720813	9.133839296	-6.930118483
EOG7MSWHS	22.49675477	11.77453161	10.72222316	1.052308449
EOG7MSWHT	39.43791657	15.41092202	24.02699455	-8.616072534
EOG7MSWHZ	111.9910048	40.82321975	71.16778509	-30.34456534
EOG7MSWJ2	26.98461052	6.201480944	20.78312958	-14.58164863
EOG7MWRQW	50.37669167	16.05021011	34.32648156	-18.27627146
EOG7MWRQZ	29.48560636	24.14875459	5.336851775	18.81190281
EOG7MWRR0	31.88575224	3.732245919	28.15350632	-24.4212604
EOG7MWRR1	41.03571429	19.1153062	21.92040809	-2.805101891
EOG7MWRR2	40.56776169	28.69362193	11.87413976	16.81948216
EOG7MWRR3	4.53102743	0.574938278	3.956089152	-3.381150874
EOG7MWRR5	48.02093061	8.971416688	39.04951392	-30.07809723
EOG7MWRR6	5.393947483	0.97748134	4.416466143	-3.438984803
EOG7MWRR8	67.77030312	10.72341006	57.04689305	-46.32348299
EOG7MWRR9	47.99051049	20.55804005	27.43247044	-6.874430385
EOG7MWRRF	22.02653822	7.827323385	14.19921484	-6.371891453
EOG7MWRRH	38.50925901	14.79497125	23.71428776	-8.919316512
EOG7MWRRJ	29.05453299	5.374715899	23.67981709	-18.30510119
EOG7MWRRK	13.5265882	3.863032589	9.663555615	-5.800523026
EOG7MWRRP	19.691446	4.164752861	15.52669314	-11.36194028
EOG7MWRRQ	35.64728934	7.542487572	28.10480177	-20.56231419
EOG7MWRRR	26.08952755	10.18795672	15.90157083	-5.713614111
EOG7MWRRS	60.23094652	9.497314089	50.73363243	-41.23631834
EOG7MWRRT	28.80821648	13.86320928	14.94500721	-1.081797931
EOG7MWRRW	66.87986508	5.521861511	61.35800357	-55.83614206
EOG7MWRRX	16.47950272	2.903256994	13.57624573	-10.67298873
EOG7MWRRZ	48.26016439	12.88287424	35.37729015	-22.49441591
EOG7MWRS0	75.48111054	17.07331468	58.40779585	-41.33448117
EOG7MWRS1	14.26911733	4.386321821	9.882795509	-5.496473688
EOG7MWRS4	9.569523021	1.988466098	7.581056923	-5.592590824
EOG7N0MZQ	55.40704545	40.81291166	14.59413378	26.21877788
EOG7N0MZR	7.941631163	1.711700707	6.229930457	-4.51822975
EOG7N0MZS	38.86074566	16.30289007	22.55785559	-6.254965515
EOG7N0MZT	30.54648981	2.366447591	28.18004221	-25.81359462
EOG7N0MZV	22.64544021	5.392670413	17.2527698	-11.86009939
EOG7N0MZX	16.27693598	2.971545285	13.3053907	-10.33384541
EOG7N0MZZ	14.12545271	3.780297816	10.34515489	-6.564857078
EOG7N0N00	49.85619761	26.21918893	23.63700868	2.582180245
EOG7N0N01	54.73423108	16.56587274	38.16835834	-21.6024856
EOG7N0N02	59.30492797	45.16738844	14.13753953	31.02984891
EOG7N0N03	13.04217597	3.619998067	9.422177905	-5.802179838
EOG7N0N04	19.36383827	4.608862802	14.75497547	-10.14611267
EOG7N0N06	42.84504834	4.925711232	37.91933711	-32.99362588
EOG7N0N07	46.58971795	8.331126021	38.25859193	-29.92746591
EOG7N0N08	43.03848801	8.524867703	34.51362031	-25.9887526
EOG7N0N0B	78.58650722	12.57146225	66.01504497	-53.44358272
EOG7N0N0C	35.4085191	21.08654093	14.32197817	6.764562759
EOG7N0N0D	20.23405057	2.392711062	17.8413395	-15.44862844
EOG7N0N0H	33.63577216	7.452780207	26.18299195	-18.73021174
EOG7N0N0K	22.56687055	5.624396469	16.94247408	-11.31807761
EOG7N0N0M	64.8080463	39.46446807	25.34357823	14.12088985
EOG7N0N0N	10.67267515	5.952090053	4.720585102	1.231504951
EOG7N0N0P	86.20891883	30.47344663	55.7354722	-25.26202557
EOG7N0N0T	43.40541557	8.035211939	35.37020363	-27.3349917
EOG7N3H6P	67.77515557	23.58335442	44.19180115	-20.60844673
EOG7N3H6Q	17.09820525	6.74950057	10.34870468	-3.599204113
EOG7N3H6R	50.6108048	17.78969544	32.82110936	-15.03141391
EOG7N3H6S	44.06715224	12.4624114	31.60474084	-19.14232944
EOG7N3H6T	65.3871663	57.64020088	7.746965423	49.89323546
EOG7N3H6V	53.40616838	17.13305206	36.27311632	-19.14006426
EOG7N3H6X	32.34783025	9.226367541	23.12146271	-13.89509517
EOG7N3H6Z	5.424123545	1.094951793	4.329171752	-3.234219959
EOG7N3H70	37.38427034	9.170443966	28.21382637	-19.04338241
EOG7N3H71	55.8300524	22.39347618	33.43657622	-11.04310004
EOG7N3H72	57.16325201	10.32613035	46.83712166	-36.51099131
EOG7N3H73	5.777330922	2.109822301	3.667508621	-1.55768632
EOG7N3H75	32.23207789	18.14401495	14.08806294	4.055952006
EOG7N3H76	51.95738962	20.08694955	31.87044007	-11.78349051
EOG7N3H77	133.571199	75.17629357	58.39490544	16.78138813
EOG7N3H79	24.6402512	6.712855491	17.92739571	-11.21454022
EOG7N3H7C	18.6896151	3.662716006	15.02689909	-11.36418309
EOG7N3H7D	57.46473973	36.98233008	20.48240965	16.49992044
EOG7N3H7F	54.09844266	6.921932558	47.1765101	-40.25457754
EOG7N3H7G	11.25767763	3.762028551	7.495649076	-3.733620525
EOG7N3H7H	19.51302373	7.034229036	12.4787947	-5.444565659
EOG7N3H7M	34.62959583	6.623611396	28.00598444	-21.38237304
EOG7N3H7Q	2.008724589	0.33967872	1.669045869	-1.329367149
EOG7N3H7S	18.72606636	2.396886336	16.32918003	-13.93229369
EOG7N6CFP	38.58076485	10.2373019	28.34346295	-18.10616105
EOG7N6CFQ	71.03373324	60.35828978	10.67544346	49.68284633
EOG7N6CFR	46.90011762	8.521468894	38.37864872	-29.85717983
EOG7N6CFS	30.99233431	6.790919564	24.20141474	-17.41049518
EOG7N6CFT	16.21008107	5.756386827	10.45369424	-4.697307417
EOG7N6CFV	39.1627475	10.03877008	29.12397742	-19.08520734
EOG7N6CFW	19.45457708	9.642332207	9.812244875	-0.169912669
EOG7N6CFX	31.37879164	12.13980847	19.23898318	-7.099174712
EOG7N6CFZ	97.48791191	70.77462533	26.71328658	44.06133875
EOG7N6CG0	26.24516791	8.425384721	17.81978319	-9.394398466
EOG7N6CG1	25.1026759	13.85221244	11.25046347	2.601748969
EOG7N6CG2	14.16048275	4.684128388	9.476354364	-4.792225976
EOG7N6CG3	55.08379068	35.16287975	19.92091093	15.24196883
EOG7N6CG4	33.03575541	16.85116333	16.18459207	0.66657126
EOG7N6CG6	16.06432454	4.305177259	11.75914729	-7.453970026
EOG7N6CG8	35.22256491	19.87590255	15.34666236	4.529240191
EOG7N6CG9	36.30264547	8.03618681	28.26645866	-20.23027185
EOG7N6CGB	22.12257464	5.50767974	16.6148949	-11.10721516
EOG7N6CGF	13.17228762	2.527259794	10.64502783	-8.117768031
EOG7N6CGG	27.69526204	6.559281152	21.13598089	-14.57669974
EOG7N6CGH	53.01589804	10.151144	42.86475404	-32.71361004
EOG7N6CGK	75.65769519	24.02132222	51.63637297	-27.61505075
EOG7N6CGM	89.79746597	48.04076802	41.75669795	6.284070068
EOG7N6CGN	25.70062167	5.361099438	20.33952223	-14.97842279
EOG7N6CGP	22.45553697	4.951618729	17.50391824	-12.55229951
EOG7N6CGQ	41.72311101	3.893017087	37.83009392	-33.93707684
EOG7N6CGR	11.87022152	4.110002877	7.76021864	-3.650215763
EOG7N6CGS	21.69245957	4.576012405	17.11644717	-12.54043476
EOG7N97PH	49.87113396	16.96965064	32.90148332	-15.93183267
EOG7N97PJ	9.914915396	1.968132885	7.946782511	-5.978649626
EOG7N97PK	39.2010694	5.102134529	34.09893487	-28.99680034
EOG7N97PN	38.38417034	7.405942719	30.97822762	-23.5722849
EOG7N97PP	51.51470076	30.70764626	20.80705449	9.900591773
EOG7N97PQ	28.39139186	13.1109188	15.28047306	-2.169554266
EOG7N97PR	75.77326188	16.44944712	59.32381476	-42.87436764
EOG7N97PS	29.76624326	7.620374701	22.14586856	-14.52549386
EOG7N97PT	25.70182125	1.85901527	23.84280598	-21.98379071
EOG7N97PV	28.40590516	7.024939788	21.38096537	-14.35602558
EOG7N97PW	16.22006061	3.745200681	12.47485993	-8.729659248
EOG7N97PX	22.3937409	6.824250878	15.56949002	-8.745239141
EOG7N97PZ	32.30518971	5.939621456	26.36556825	-20.4259468
EOG7N97Q0	13.19232585	3.537911783	9.654414067	-6.116502285
EOG7N97Q3	57.62791005	16.315964	41.31194604	-24.99598204
EOG7N97Q4	58.69407078	47.3115888	11.38248198	35.92910682
EOG7N97Q6	7.463966903	1.681013326	5.782953578	-4.101940252
EOG7N97Q7	6.461822138	1.329271453	5.132550685	-3.803279232
EOG7N97Q8	56.75801605	8.566976631	48.19103942	-39.62406279
EOG7N97QB	13.4363892	2.442693209	10.99369599	-8.551002779
EOG7N97QC	25.37683751	13.89105826	11.48577925	2.405279002
EOG7N97QF	57.44697058	37.02806637	20.4189042	16.60916217
EOG7N97QG	43.28358943	11.4640909	31.81949853	-20.35540763
EOG7N97QJ	26.91402028	9.462267527	17.45175275	-7.989485224
EOG7ND3XG	58.30627307	29.2237724	29.08250067	0.141271733
EOG7ND3XH	34.28895012	6.429614833	27.85933529	-21.42972045
EOG7ND3XJ	30.90977146	5.262953595	25.64681787	-20.38386427
EOG7ND3XK	31.65038963	6.857947326	24.7924423	-17.93449498
EOG7ND3XM	7.969211275	1.487199954	6.482011321	-4.994811368
EOG7ND3XN	32.39090981	6.409327962	25.98158185	-19.57225389
EOG7ND3XP	85.46227359	39.49267514	45.96959845	-6.476923306
EOG7ND3XQ	19.68499057	7.100184401	12.58480617	-5.484621772
EOG7ND3XR	27.71238712	11.3658966	16.34649052	-4.980593929
EOG7ND3XS	21.26687454	5.188791787	16.07808276	-10.88929097
EOG7ND3XT	34.97576714	5.610189386	29.36557775	-23.75538836
EOG7ND3XV	69.33718895	7.508587805	61.82860114	-54.32001334
EOG7ND3XX	39.58250514	21.45875205	18.12375309	3.334998968
EOG7ND3XZ	61.86221734	28.26462404	33.5975933	-5.332969265
EOG7ND3Z0	13.82821219	3.06409135	10.76412084	-7.700029488
EOG7ND3Z1	31.0110509	14.31583089	16.69522001	-2.379389123
EOG7ND3Z2	55.01688245	10.59704526	44.41983719	-33.82279193
EOG7ND3Z5	78.64863474	43.33759642	35.31103832	8.026558094
EOG7ND3Z7	51.7243	6.674135136	45.05016487	-38.37602973
EOG7ND3Z9	27.38201567	4.534006164	22.84800951	-18.31400334
EOG7ND3ZC	21.97069993	5.453998259	16.51670168	-11.06270342
EOG7ND3ZD	64.18279798	14.17894795	50.00385003	-35.82490208
EOG7ND3ZF	29.48926118	15.2834949	14.20576628	1.077728626
EOG7ND3ZG	220.4008956	114.6879087	105.7129869	8.974921787
EOG7ND3ZM	59.48668311	16.04217543	43.44450768	-27.40233226
EOG7ND3ZP	51.90421745	20.71494383	31.18927362	-10.4743298
EOG7NH05G	32.99191432	13.11000417	19.88191016	-6.771905988
EOG7NH05H	28.04495542	21.21917244	6.825782978	14.39338946
EOG7NH05J	63.08248427	44.4535858	18.62889846	25.82468734
EOG7NH05K	65.4366281	47.25202521	18.18460289	29.06742232
EOG7NH05M	48.26724339	10.82110177	37.44614162	-26.62503985
EOG7NH05N	92.45154602	58.56112712	33.8904189	24.67070822
EOG7NH05P	29.95054216	14.62413326	15.3264089	-0.702275631
EOG7NH05Q	42.2154535	8.59456593	33.62088757	-25.02632164
EOG7NH05R	27.57665912	9.03977664	18.53688248	-9.49710584
EOG7NH05T	22.03992789	3.150649849	18.88927804	-15.73862819
EOG7NH05V	63.40954172	22.43585114	40.97369058	-18.53783943
EOG7NH05W	48.62687022	12.39828322	36.228587	-23.83030378
EOG7NH05X	26.68781514	2.999268262	23.68854687	-20.68927861
EOG7NH05Z	50.24287265	22.31252296	27.93034969	-5.617826726
EOG7NH060	29.05256221	5.848101998	23.20446022	-17.35635822
EOG7NH062	72.49535623	19.91857541	52.57678082	-32.65820541
EOG7NH063	14.61154413	3.764671283	10.84687285	-7.082201564
EOG7NH065	14.78787653	5.376911035	9.410965497	-4.034054461
EOG7NH066	13.00617465	3.220674949	9.7854997	-6.564824751
EOG7NH06C	84.825055	42.72332243	42.10173256	0.621589868
EOG7NH06F	25.89158658	5.952606991	19.93897959	-13.9863726
EOG7NH06J	48.76968791	28.04704415	20.72264376	7.324400395
EOG7NH06M	31.37203704	3.064891308	28.30714573	-25.24225442
EOG7NH06P	11.99332273	3.360687926	8.632634806	-5.271946881
EOG7NH06R	24.04976594	6.477488997	17.57227694	-11.09478795
EOG7NKVD9	41.18827406	8.708088027	32.48018604	-23.77209801
EOG7NKVDC	53.26537033	6.7463235	46.51904683	-39.77272333
EOG7NKVDD	80.17607495	24.23503563	55.94103932	-31.70600369
EOG7NKVDF	42.82902952	18.08425428	24.74477524	-6.660520954
EOG7NKVDG	10.28765497	2.989693739	7.297961235	-4.308267496
EOG7NKVDH	27.39718895	14.5276543	12.86953464	1.658119656
EOG7NKVDJ	32.91264998	16.46854927	16.44410071	0.024448565
EOG7NKVDK	24.83829087	4.092951106	20.74533977	-16.65238866
EOG7NKVDM	44.46089011	26.79142146	17.66946866	9.121952797
EOG7NKVDQ	15.7099941	5.983426807	9.726567294	-3.743140487
EOG7NKVDR	25.20257968	4.426115344	20.77646433	-16.35034899
EOG7NKVDT	163.8106925	42.93470809	120.8759844	-77.94127634
EOG7NKVDV	101.5955441	64.54135441	37.05418972	27.48716469
EOG7NKVDW	78.2012582	30.92043471	47.28082348	-16.36038877
EOG7NKVDX	10.55609241	1.946810968	8.609281446	-6.662470478
EOG7NKVDZ	9.726663695	1.732089288	7.994574406	-6.262485118
EOG7NKVF1	17.67131925	3.582108247	14.089211	-10.50710276
EOG7NKVF3	58.05885088	12.55003908	45.5088118	-32.95877273
EOG7NKVF4	26.80331801	9.075821001	17.72749701	-8.651676006
EOG7NKVF5	47.97454451	26.4022033	21.57234121	4.829862085
EOG7NKVF6	42.74102695	19.39648142	23.34454553	-3.948064111
EOG7NKVF9	49.45394927	8.206131518	41.24781775	-33.04168624
EOG7NKVFC	56.34411077	16.67311617	39.67099461	-22.99787844
EOG7NKVFG	16.95543682	4.702323526	12.25311329	-7.550789765
EOG7NPQN8	39.19229043	27.70585153	11.48643889	16.21941264
EOG7NPQN9	67.29088275	19.91614156	47.37474119	-27.45859963
EOG7NPQNB	55.97429445	15.17335175	40.8009427	-25.62759095
EOG7NPQNC	70.06395868	36.78420568	33.279753	3.504452678
EOG7NPQND	70.36481581	36.07757055	34.28724526	1.790325283
EOG7NPQNG	11.63019336	4.418533386	7.211659978	-2.793126592
EOG7NPQNH	26.78428676	2.072468179	24.71181858	-22.6393504
EOG7NPQNJ	23.79367303	10.02817713	13.7654959	-3.737318775
EOG7NPQNK	22.9354039	6.63109484	16.30430906	-9.673214221
EOG7NPQNM	26.48893229	7.696663236	18.79226905	-11.09560582
EOG7NPQNN	44.75467491	11.96242656	32.79224835	-20.8298218
EOG7NPQNP	38.07059459	11.83376147	26.23683313	-14.40307166
EOG7NPQNQ	46.28871208	7.868293379	38.4204187	-30.55212532
EOG7NPQNR	19.25841933	4.342244598	14.91617473	-10.57393014
EOG7NPQNS	57.91916116	5.228541358	52.6906198	-47.46207844
EOG7NPQNV	30.58071846	5.328954333	25.25176413	-19.92280979
EOG7NPQNX	28.61400828	8.321656016	20.29235226	-11.97069624
EOG7NPQNZ	52.06122798	13.39329249	38.6679355	-25.27464301
EOG7NPQP0	77.28587627	35.93926683	41.34660944	-5.407342604
EOG7NPQP1	7.70370475	1.797925587	5.905779163	-4.107853576
EOG7NPQP2	20.54692815	6.118965222	14.42796293	-8.308997704
EOG7NPQP3	16.95265391	5.703924159	11.24872976	-5.544805597
EOG7NPQP5	20.47918038	10.4198643	10.05931608	0.360548222
EOG7NPQP9	28.48291894	10.23484606	18.24807287	-8.013226807
EOG7NPQPB	46.56367519	28.80554633	17.75812886	11.04741747
EOG7NPQPC	33.60380987	9.530399534	24.07341034	-14.5430108
EOG7NPQPD	37.55047246	18.54083269	19.00963977	-0.468807073
EOG7NPQPF	23.83296418	6.557139233	17.27582495	-10.71868571
EOG7NSKWB	60.43080596	5.952521345	54.47828462	-48.52576327
EOG7NSKWC	12.26729322	1.369050303	10.89824292	-9.529192619
EOG7NSKWD	27.31271963	8.566042499	18.74667713	-10.18063463
EOG7NSKWF	88.90425084	75.50135514	13.4028957	62.09845944
EOG7NSKWG	29.06324005	8.079587031	20.98365302	-12.90406599
EOG7NSKWH	46.48273271	18.81581085	27.66692186	-8.851111012
EOG7NSKWJ	26.13015277	13.81099911	12.31915366	1.491845447
